density,p_random,min_tenure,u_threshold,alpha,Run,dissimilarity,exposure
0.8630859375,0.12441406250000002,3.94921875,7.908203125,0.34140625,4055.0,0.6506965681277608,0.4405708991615913
0.9158203125,0.056445312500000004,4.88671875,7.146484375,0.57109375,4056.0,0.5977011494252874,0.4671467858794821
0.9255859375,0.056445312500000004,4.88671875,7.146484375,0.57109375,4057.0,0.6384180790960452,0.3958545758329333
0.9158203125,0.1619140625,4.88671875,7.146484375,0.57109375,4058.0,0.5818452380952381,0.43748735072938494
0.9158203125,0.056445312500000004,3.19921875,7.146484375,0.57109375,4059.0,0.8166666666666668,0.2234640522875817
0.9158203125,0.056445312500000004,4.88671875,7.283203125,0.57109375,4060.0,0.6384180790960452,0.3958545758329333
0.9158203125,0.056445312500000004,4.88671875,7.146484375,0.19140625,4061.0,0.6540880503144654,0.36786229676324783
0.9158203125,0.1619140625,3.19921875,7.283203125,0.19140625,4062.0,0.6666666666666666,0.3454545454545454
0.9255859375,0.056445312500000004,3.19921875,7.283203125,0.19140625,4063.0,0.6540880503144654,0.36786229676324783
0.9255859375,0.1619140625,4.88671875,7.283203125,0.19140625,4064.0,0.6438746438746439,0.3574793376773575
0.9255859375,0.1619140625,3.19921875,7.146484375,0.19140625,4065.0,0.6610169491525424,0.3455523221929132
0.9255859375,0.1619140625,3.19921875,7.283203125,0.57109375,4066.0,0.4551282051282051,0.5993904761008428
0.9255859375,0.1619140625,3.19921875,7.283203125,0.19140625,4067.0,0.6220026350461133,0.4284824368334729
0.7908203125,0.13144531250000002,3.38671875,8.396484375,0.27109375,4068.0,0.47126436781609193,0.5719621325700786
0.8005859375,0.13144531250000002,3.38671875,8.396484375,0.27109375,4069.0,0.5818452380952381,0.43748735072938494
0.7908203125,0.0869140625,3.38671875,8.396484375,0.27109375,4070.0,0.4551282051282051,0.5993904761008428
0.7908203125,0.13144531250000002,4.69921875,8.396484375,0.27109375,4071.0,0.4551282051282051,0.5993904761008428
0.7908203125,0.13144531250000002,3.38671875,8.533203125,0.27109375,4072.0,0.4551282051282051,0.5993904761008428
0.7908203125,0.13144531250000002,3.38671875,8.396484375,0.49140625000000004,4073.0,0.4551282051282051,0.5993904761008428
0.7908203125,0.0869140625,4.69921875,8.533203125,0.49140625000000004,4074.0,0.4551282051282051,0.5993904761008428
0.8005859375,0.13144531250000002,4.69921875,8.533203125,0.49140625000000004,4075.0,0.6220026350461133,0.4284824368334729
0.8005859375,0.0869140625,3.38671875,8.533203125,0.49140625000000004,4076.0,0.6384180790960452,0.3958545758329333
0.8005859375,0.0869140625,4.69921875,8.396484375,0.49140625000000004,4077.0,0.23668261562998402,0.6431695055821371
0.8005859375,0.0869140625,4.69921875,8.533203125,0.27109375,4078.0,0.6220026350461133,0.4284824368334729
0.8005859375,0.0869140625,4.69921875,8.533203125,0.49140625000000004,4079.0,0.6461079723791588,0.3574094251636624
0.8220703125,0.0751953125,3.76171875,8.708984375,0.34609375,4080.0,0.23668261562998402,0.6431695055821371
0.7068359375,0.0751953125,3.76171875,8.708984375,0.34609375,4081.0,0.23668261562998402,0.6431695055821371
0.8220703125,0.14316406250000002,3.76171875,8.708984375,0.34609375,4082.0,0.23668261562998402,0.6431695055821371
0.8220703125,0.0751953125,3.57421875,8.708984375,0.34609375,4083.0,0.23668261562998402,0.6431695055821371
0.8220703125,0.0751953125,3.76171875,7.595703125,0.34609375,4084.0,0.7701149425287356,0.30098257322951427
0.8220703125,0.0751953125,3.76171875,8.708984375,0.26640625,4085.0,0.6979351032448378,0.3458486030392675
0.8220703125,0.14316406250000002,3.57421875,7.595703125,0.26640625,4086.0,0.8166666666666668,0.2234640522875817
0.7068359375,0.0751953125,3.57421875,7.595703125,0.26640625,4087.0,0.6432748538011696,0.35789473684210527
0.7068359375,0.14316406250000002,3.76171875,7.595703125,0.26640625,4088.0,0.23668261562998402,0.6431695055821371
0.7068359375,0.14316406250000002,3.57421875,8.708984375,0.26640625,4089.0,0.23668261562998402,0.6431695055821371
0.7068359375,0.14316406250000002,3.57421875,7.595703125,0.34609375,4090.0,0.23668261562998402,0.6431695055821371
0.7068359375,0.14316406250000002,3.57421875,7.595703125,0.26640625,4091.0,0.23668261562998402,0.6431695055821371
0.9470703125,0.1501953125,5.26171875,7.458984375,0.6460937499999999,4092.0,0.23668261562998402,0.6431695055821371
0.8318359375,0.1501953125,5.26171875,7.458984375,0.6460937499999999,4093.0,0.23668261562998402,0.6431695055821371
0.9470703125,0.06816406250000001,5.26171875,7.458984375,0.6460937499999999,4094.0,0.23668261562998402,0.6431695055821371
0.9470703125,0.1501953125,5.07421875,7.458984375,0.6460937499999999,4095.0,0.09769722746821981,0.662776303465926
0.9470703125,0.1501953125,5.26171875,8.845703125,0.6460937499999999,4096.0,0.09769722746821981,0.662776303465926
0.9470703125,0.1501953125,5.26171875,7.458984375,0.56640625,4097.0,0.6461079723791588,0.3574094251636624
0.9470703125,0.06816406250000001,5.07421875,8.845703125,0.56640625,4098.0,0.6461079723791588,0.3574094251636624
0.8318359375,0.1501953125,5.07421875,8.845703125,0.56640625,4099.0,0.6461079723791588,0.3574094251636624
0.8318359375,0.06816406250000001,5.26171875,8.845703125,0.56640625,4100.0,0.6473429951690821,0.3513510686565176
0.8318359375,0.06816406250000001,5.07421875,7.458984375,0.56640625,4101.0,0.6473429951690821,0.3513510686565176
0.8318359375,0.06816406250000001,5.07421875,8.845703125,0.6460937499999999,4102.0,0.6473429951690821,0.3513510686565176
0.8318359375,0.06816406250000001,5.07421875,8.845703125,0.56640625,4103.0,0.6473429951690821,0.3513510686565176
0.8845703125,0.1126953125,3.01171875,9.333984375,0.49609375,4104.0,0.6369047619047619,0.37541153479467704
0.8943359375,0.1126953125,3.01171875,9.333984375,0.49609375,4105.0,0.5980430871835374,0.4316154043474243
0.8845703125,0.1806640625,3.01171875,9.333984375,0.49609375,4106.0,0.6045474045474045,0.39751327349524934
0.8845703125,0.1126953125,5.82421875,9.333984375,0.49609375,4107.0,0.8166666666666668,0.2234640522875817
0.8845703125,0.1126953125,3.01171875,9.470703125,0.49609375,4108.0,0.6440677966101694,0.36878025952950483
0.8845703125,0.1126953125,3.01171875,9.333984375,0.41640625,4109.0,0.6666666666666666,0.3454545454545454
0.8845703125,0.1806640625,5.82421875,9.470703125,0.41640625,4110.0,0.6666666666666666,0.3454545454545454
0.8943359375,0.1126953125,5.82421875,9.470703125,0.41640625,4111.0,0.6045474045474045,0.39751327349524934
0.8943359375,0.1806640625,3.01171875,9.470703125,0.41640625,4112.0,0.6610169491525424,0.3455523221929132
0.8943359375,0.1806640625,5.82421875,9.333984375,0.41640625,4113.0,0.6540880503144654,0.36786229676324783
0.8943359375,0.1806640625,5.82421875,9.470703125,0.49609375,4114.0,0.6540880503144654,0.36786229676324783
0.8943359375,0.1806640625,5.82421875,9.470703125,0.41640625,4115.0,0.6506965681277608,0.4405708991615913
0.7595703125,0.18769531250000004,4.51171875,8.083984375,0.19609375,4116.0,0.6045474045474045,0.39751327349524934
0.7693359375,0.18769531250000004,4.51171875,8.083984375,0.19609375,4117.0,0.6440677966101694,0.36878025952950483
0.7595703125,0.10566406250000002,4.51171875,8.083984375,0.19609375,4118.0,0.09769722746821981,0.662776303465926
0.7595703125,0.18769531250000004,4.32421875,8.083984375,0.19609375,4119.0,0.6440677966101694,0.36878025952950483
0.7595703125,0.18769531250000004,4.51171875,8.220703125,0.19609375,4120.0,0.6540880503144654,0.3701502998142692
0.7595703125,0.18769531250000004,4.51171875,8.083984375,0.11640625,4121.0,0.6214689265536723,0.40497942236508855
0.7595703125,0.10566406250000002,4.32421875,8.220703125,0.11640625,4122.0,0.6540880503144654,0.3701502998142692
0.7693359375,0.18769531250000004,4.32421875,8.220703125,0.11640625,4123.0,0.4551282051282051,0.5993904761008428
0.7693359375,0.10566406250000002,4.51171875,8.220703125,0.11640625,4124.0,0.6610169491525424,0.3455523221929132
0.7693359375,0.10566406250000002,4.32421875,8.083984375,0.11640625,4125.0,0.6369047619047619,0.37541153479467704
0.7693359375,0.10566406250000002,4.32421875,8.220703125,0.19609375,4126.0,0.6610169491525424,0.3455523221929132
0.7693359375,0.10566406250000002,4.32421875,8.220703125,0.11640625,4127.0,0.6220026350461133,0.4284824368334729
0.7439453125,0.0658203125,3.19921875,7.615234375,0.45859375,4128.0,0.6540880503144654,0.3701502998142692
0.8162109375,0.0658203125,3.19921875,7.615234375,0.45859375,4129.0,0.49507305470608226,0.5442707163271477
0.7439453125,0.1337890625,3.19921875,7.615234375,0.45859375,4130.0,0.6666666666666666,0.3454545454545454
0.7439453125,0.0658203125,3.38671875,7.615234375,0.45859375,4131.0,0.6666666666666666,0.3454545454545454
0.7439453125,0.0658203125,3.19921875,7.439453125,0.45859375,4132.0,0.6384180790960452,0.3958545758329333
0.7439453125,0.0658203125,3.19921875,7.615234375,0.52890625,4133.0,0.5818452380952381,0.43748735072938494
0.7439453125,0.1337890625,3.38671875,7.439453125,0.52890625,4134.0,0.4551282051282051,0.5993904761008428
0.8162109375,0.0658203125,3.38671875,7.439453125,0.52890625,4135.0,0.6220026350461133,0.4284824368334729
0.8162109375,0.1337890625,3.19921875,7.439453125,0.52890625,4136.0,0.6384180790960452,0.3958545758329333
0.8162109375,0.1337890625,3.38671875,7.615234375,0.52890625,4137.0,0.6384180790960452,0.3958545758329333
0.8162109375,0.1337890625,3.38671875,7.439453125,0.45859375,4138.0,0.7865993265993266,0.27271253791349837
0.8162109375,0.1337890625,3.38671875,7.439453125,0.52890625,4139.0,0.8166666666666668,0.2234640522875817
0.8689453125,0.14082031250000002,4.69921875,8.865234375,0.15859375,4140.0,0.7005879692446856,0.35404855188599205
0.9412109375,0.14082031250000002,4.69921875,8.865234375,0.15859375,4141.0,0.6369047619047619,0.37541153479467704
0.8689453125,0.0587890625,4.69921875,8.865234375,0.15859375,4142.0,0.6610169491525424,0.3455523221929132
0.8689453125,0.14082031250000002,4.88671875,8.865234375,0.15859375,4143.0,0.6540880503144654,0.36786229676324783
0.8689453125,0.14082031250000002,4.69921875,8.689453125,0.15859375,4144.0,0.6432748538011696,0.35789473684210527
0.8689453125,0.14082031250000002,4.69921875,8.865234375,0.22890625,4145.0,0.6432748538011696,0.35789473684210527
0.8689453125,0.0587890625,4.88671875,8.689453125,0.22890625,4146.0,0.6438746438746439,0.3574793376773575
0.9412109375,0.14082031250000002,4.88671875,8.689453125,0.22890625,4147.0,0.6214689265536723,0.40497942236508855
0.9412109375,0.0587890625,4.69921875,8.689453125,0.22890625,4148.0,0.6045474045474045,0.39751327349524934
0.9412109375,0.0587890625,4.88671875,8.865234375,0.22890625,4149.0,0.49507305470608226,0.5442707163271477
0.9412109375,0.0587890625,4.88671875,8.689453125,0.15859375,4150.0,0.6438746438746439,0.3574793376773575
0.9412109375,0.0587890625,4.88671875,8.689453125,0.22890625,4151.0,0.7865993265993266,0.27271253791349837
0.9314453125,0.10332031250000001,3.94921875,8.240234375,0.30859375,4152.0,0.6540880503144654,0.36786229676324783
0.8787109375,0.10332031250000001,3.94921875,8.240234375,0.30859375,4153.0,0.6540880503144654,0.36786229676324783
0.9314453125,0.17128906250000003,3.94921875,8.240234375,0.30859375,4154.0,0.6461079723791588,0.3574094251636624
0.9314453125,0.10332031250000001,5.63671875,8.240234375,0.30859375,4155.0,0.6461079723791588,0.3574094251636624
0.9314453125,0.10332031250000001,3.94921875,9.314453125,0.30859375,4156.0,0.6369047619047619,0.37541153479467704
0.9314453125,0.10332031250000001,3.94921875,8.240234375,0.37890625,4157.0,0.7865993265993266,0.27271253791349837
0.9314453125,0.17128906250000003,5.63671875,9.314453125,0.37890625,4158.0,0.6610169491525424,0.3455523221929132
0.8787109375,0.10332031250000001,5.63671875,9.314453125,0.37890625,4159.0,0.6610169491525424,0.3455523221929132
0.8787109375,0.17128906250000003,3.94921875,9.314453125,0.37890625,4160.0,0.6540880503144654,0.36786229676324783
0.8787109375,0.17128906250000003,5.63671875,8.240234375,0.37890625,4161.0,0.6220026350461133,0.4284824368334729
0.8787109375,0.17128906250000003,5.63671875,9.314453125,0.30859375,4162.0,0.7865993265993266,0.27271253791349837
0.8787109375,0.17128906250000003,5.63671875,9.314453125,0.37890625,4163.0,0.7865993265993266,0.27271253791349837
0.8064453125,0.17832031250000002,5.44921875,9.490234375,0.6085937499999999,4164.0,0.23668261562998402,0.6431695055821371
0.7537109375,0.17832031250000002,5.44921875,9.490234375,0.6085937499999999,4165.0,0.5977011494252874,0.4671467858794821
0.8064453125,0.09628906250000001,5.44921875,9.490234375,0.6085937499999999,4166.0,0.4582417582417582,0.5789571018716259
0.8064453125,0.17832031250000002,4.13671875,9.490234375,0.6085937499999999,4167.0,0.47126436781609193,0.5719621325700786
0.8064453125,0.17832031250000002,5.44921875,8.064453125,0.6085937499999999,4168.0,0.6220026350461133,0.4284824368334729
0.8064453125,0.17832031250000002,5.44921875,9.490234375,0.6789062499999999,4169.0,0.6438746438746439,0.3574793376773575
0.8064453125,0.09628906250000001,4.13671875,8.064453125,0.6789062499999999,4170.0,0.7297474889702432,0.32925612577507035
0.7537109375,0.17832031250000002,4.13671875,8.064453125,0.6789062499999999,4171.0,0.6369047619047619,0.37541153479467704
0.7537109375,0.09628906250000001,5.44921875,8.064453125,0.6789062499999999,4172.0,0.6438746438746439,0.3574793376773575
0.7537109375,0.09628906250000001,4.13671875,9.490234375,0.6789062499999999,4173.0,0.8166666666666668,0.2234640522875817
0.7537109375,0.09628906250000001,4.13671875,8.064453125,0.6085937499999999,4174.0,0.49507305470608226,0.5442707163271477
0.7537109375,0.09628906250000001,4.13671875,8.064453125,0.6789062499999999,4175.0,0.5722425722425722,0.42960464620345606
0.7751953125,0.12207031250000001,5.07421875,9.177734375,0.68359375,4176.0,0.6506965681277608,0.4405708991615913
0.7849609375,0.12207031250000001,5.07421875,9.177734375,0.68359375,4177.0,0.4551282051282051,0.5993904761008428
0.7751953125,0.19003906250000002,5.07421875,9.177734375,0.68359375,4178.0,0.5977011494252874,0.4671467858794821
0.7751953125,0.12207031250000001,5.26171875,9.177734375,0.68359375,4179.0,0.5818452380952381,0.43748735072938494
0.7751953125,0.12207031250000001,5.07421875,9.001953125,0.68359375,4180.0,0.6461079723791588,0.3574094251636624
0.7751953125,0.12207031250000001,5.07421875,9.177734375,0.15390625,4181.0,0.6438746438746439,0.3574793376773575
0.7751953125,0.19003906250000002,5.26171875,9.001953125,0.15390625,4182.0,0.6540880503144654,0.36786229676324783
0.7849609375,0.12207031250000001,5.26171875,9.001953125,0.15390625,4183.0,0.47126436781609193,0.5719621325700786
0.7849609375,0.19003906250000002,5.07421875,9.001953125,0.15390625,4184.0,0.6606060606060606,0.33963396339633967
0.7849609375,0.19003906250000002,5.26171875,9.177734375,0.15390625,4185.0,0.3847985172402774,0.5842993971443511
0.7849609375,0.19003906250000002,5.26171875,9.001953125,0.68359375,4186.0,0.6438746438746439,0.3574793376773575
0.7849609375,0.19003906250000002,5.26171875,9.001953125,0.15390625,4187.0,0.6045474045474045,0.39751327349524934
0.9001953125,0.1970703125,3.57421875,7.927734375,0.38359374999999996,4188.0,0.6198938177350709,0.42010743480429874
0.9099609375,0.1970703125,3.57421875,7.927734375,0.38359374999999996,4189.0,0.09769722746821981,0.662776303465926
0.9001953125,0.11503906250000001,3.57421875,7.927734375,0.38359374999999996,4190.0,0.09769722746821981,0.662776303465926
0.9001953125,0.1970703125,3.76171875,7.927734375,0.38359374999999996,4191.0,0.6666666666666666,0.3454545454545454
0.9001953125,0.1970703125,3.57421875,7.751953125,0.38359374999999996,4192.0,0.7297474889702432,0.32925612577507035
0.9001953125,0.1970703125,3.57421875,7.927734375,0.45390624999999996,4193.0,0.7297474889702432,0.32925612577507035
0.9001953125,0.11503906250000001,3.76171875,7.751953125,0.45390624999999996,4194.0,0.6979351032448378,0.3458486030392675
0.9099609375,0.1970703125,3.76171875,7.751953125,0.45390624999999996,4195.0,0.6979351032448378,0.3458486030392675
0.9099609375,0.11503906250000001,3.57421875,7.751953125,0.45390624999999996,4196.0,0.5722425722425722,0.42960464620345606
0.9099609375,0.11503906250000001,3.76171875,7.927734375,0.45390624999999996,4197.0,0.6506965681277608,0.4405708991615913
0.9099609375,0.11503906250000001,3.76171875,7.751953125,0.38359374999999996,4198.0,0.6438746438746439,0.3574793376773575
0.9099609375,0.11503906250000001,3.76171875,7.751953125,0.45390624999999996,4199.0,0.6198938177350709,0.42010743480429874
0.8376953125,0.08457031250000001,5.82421875,8.552734375,0.23359375,4200.0,0.09769722746821981,0.662776303465926
0.8474609375,0.08457031250000001,5.82421875,8.552734375,0.23359375,4201.0,0.6610169491525424,0.3455523221929132
0.8376953125,0.15253906250000002,5.82421875,8.552734375,0.23359375,4202.0,0.7005879692446856,0.35404855188599205
0.8376953125,0.08457031250000001,3.01171875,8.552734375,0.23359375,4203.0,0.7005879692446856,0.35404855188599205
0.8376953125,0.08457031250000001,5.82421875,7.126953125,0.23359375,4204.0,0.23668261562998402,0.6431695055821371
0.8376953125,0.08457031250000001,5.82421875,8.552734375,0.60390625,4205.0,0.09769722746821981,0.662776303465926
0.8376953125,0.15253906250000002,3.01171875,7.126953125,0.60390625,4206.0,0.7005879692446856,0.35404855188599205
0.8474609375,0.08457031250000001,3.01171875,7.126953125,0.60390625,4207.0,0.23668261562998402,0.6431695055821371
0.8474609375,0.15253906250000002,5.82421875,7.126953125,0.60390625,4208.0,0.6150075414781297,0.42110580167063827
0.8474609375,0.15253906250000002,3.01171875,8.552734375,0.60390625,4209.0,0.7297474889702432,0.32925612577507035
0.8474609375,0.15253906250000002,3.01171875,7.126953125,0.23359375,4210.0,0.6610169491525424,0.3455523221929132
0.8474609375,0.15253906250000002,3.01171875,7.126953125,0.60390625,4211.0,0.6369047619047619,0.37541153479467704
0.7126953125,0.15957031250000003,4.32421875,7.302734375,0.53359375,4212.0,0.4582417582417582,0.5789571018716259
0.7224609375,0.15957031250000003,4.32421875,7.302734375,0.53359375,4213.0,0.3847985172402774,0.5842993971443511
0.7126953125,0.0775390625,4.32421875,7.302734375,0.53359375,4214.0,0.6610169491525424,0.3455523221929132
0.7126953125,0.15957031250000003,4.51171875,7.302734375,0.53359375,4215.0,0.6606060606060606,0.33963396339633967
0.7126953125,0.15957031250000003,4.32421875,8.376953125,0.53359375,4216.0,0.5980430871835374,0.4316154043474243
0.7126953125,0.15957031250000003,4.32421875,7.302734375,0.30390625,4217.0,0.6473429951690821,0.3513510686565176
0.7126953125,0.0775390625,4.51171875,8.376953125,0.30390625,4218.0,0.6540880503144654,0.3701502998142692
0.7224609375,0.15957031250000003,4.51171875,8.376953125,0.30390625,4219.0,0.6610169491525424,0.3455523221929132
0.7224609375,0.0775390625,4.32421875,8.376953125,0.30390625,4220.0,0.6606060606060606,0.33963396339633967
0.7224609375,0.0775390625,4.51171875,7.302734375,0.30390625,4221.0,0.7297474889702432,0.32925612577507035
0.7224609375,0.0775390625,4.51171875,8.376953125,0.53359375,4222.0,0.23668261562998402,0.6431695055821371
0.7224609375,0.0775390625,4.51171875,8.376953125,0.30390625,4223.0,0.4582417582417582,0.5789571018716259
0.7087890625,0.11972656250000001,3.52734375,8.044921875,0.33671874999999996,4224.0,0.6384180790960452,0.3958545758329333
0.7498046875,0.11972656250000001,3.52734375,8.044921875,0.33671874999999996,4225.0,0.6540880503144654,0.36786229676324783
0.7087890625,0.15957031250000003,3.52734375,8.044921875,0.33671874999999996,4226.0,0.8166666666666668,0.2234640522875817
0.7087890625,0.11972656250000001,4.93359375,8.044921875,0.33671874999999996,4227.0,0.09769722746821981,0.662776303465926
0.7087890625,0.11972656250000001,3.52734375,7.869140625,0.33671874999999996,4228.0,0.6666666666666666,0.3454545454545454
0.7087890625,0.11972656250000001,3.52734375,8.044921875,0.55703125,4229.0,0.6461079723791588,0.3574094251636624
0.7087890625,0.15957031250000003,4.93359375,7.869140625,0.55703125,4230.0,0.4582417582417582,0.5789571018716259
0.7498046875,0.11972656250000001,4.93359375,7.869140625,0.55703125,4231.0,0.49507305470608226,0.5442707163271477
0.7498046875,0.15957031250000003,3.52734375,7.869140625,0.55703125,4232.0,0.6540880503144654,0.3701502998142692
0.7498046875,0.15957031250000003,4.93359375,8.044921875,0.55703125,4233.0,0.6461079723791588,0.3574094251636624
0.7498046875,0.15957031250000003,4.93359375,7.869140625,0.33671874999999996,4234.0,0.4582417582417582,0.5789571018716259
0.7498046875,0.15957031250000003,4.93359375,7.869140625,0.55703125,4235.0,0.23668261562998402,0.6431695055821371
0.8337890625,0.19472656250000003,5.02734375,9.294921875,0.63671875,4236.0,0.4582417582417582,0.5789571018716259
0.8748046875,0.19472656250000003,5.02734375,9.294921875,0.63671875,4237.0,0.6150075414781297,0.42110580167063827
0.8337890625,0.08457031250000001,5.02734375,9.294921875,0.63671875,4238.0,0.09769722746821981,0.662776303465926
0.8337890625,0.19472656250000003,3.43359375,9.294921875,0.63671875,4239.0,0.6473429951690821,0.3513510686565176
0.8337890625,0.19472656250000003,5.02734375,9.119140625,0.63671875,4240.0,0.6473429951690821,0.3513510686565176
0.8337890625,0.19472656250000003,5.02734375,9.294921875,0.25703125,4241.0,0.6438746438746439,0.3574793376773575
0.8337890625,0.08457031250000001,3.43359375,9.119140625,0.25703125,4242.0,0.6214689265536723,0.40497942236508855
0.8748046875,0.19472656250000003,3.43359375,9.119140625,0.25703125,4243.0,0.6214689265536723,0.40497942236508855
0.8748046875,0.08457031250000001,5.02734375,9.119140625,0.25703125,4244.0,0.6214689265536723,0.40497942236508855
0.8748046875,0.08457031250000001,3.43359375,9.294921875,0.25703125,4245.0,0.6214689265536723,0.40497942236508855
0.8748046875,0.08457031250000001,3.43359375,9.119140625,0.63671875,4246.0,0.6540880503144654,0.36786229676324783
0.8748046875,0.08457031250000001,3.43359375,9.119140625,0.25703125,4247.0,0.8166666666666668,0.2234640522875817
0.8962890625,0.08222656250000002,4.27734375,7.419921875,0.48671875,4248.0,0.49507305470608226,0.5442707163271477
0.9373046875,0.08222656250000002,4.27734375,7.419921875,0.48671875,4249.0,0.8166666666666668,0.2234640522875817
0.8962890625,0.1970703125,4.27734375,7.419921875,0.48671875,4250.0,0.6045474045474045,0.39751327349524934
0.8962890625,0.08222656250000002,4.18359375,7.419921875,0.48671875,4251.0,0.6045474045474045,0.39751327349524934
0.8962890625,0.08222656250000002,4.27734375,8.494140625,0.48671875,4252.0,0.6150075414781297,0.42110580167063827
0.8962890625,0.08222656250000002,4.27734375,7.419921875,0.10703125000000001,4253.0,0.6220026350461133,0.4284824368334729
0.8962890625,0.1970703125,4.18359375,8.494140625,0.10703125000000001,4254.0,0.6506965681277608,0.4405708991615913
0.9373046875,0.08222656250000002,4.18359375,8.494140625,0.10703125000000001,4255.0,0.7005879692446856,0.35404855188599205
0.9373046875,0.1970703125,4.27734375,8.494140625,0.10703125000000001,4256.0,0.6461079723791588,0.3574094251636624
0.9373046875,0.1970703125,4.18359375,7.419921875,0.10703125000000001,4257.0,0.4582417582417582,0.5789571018716259
0.9373046875,0.1970703125,4.18359375,8.494140625,0.48671875,4258.0,0.6666666666666666,0.3454545454545454
0.9373046875,0.1970703125,4.18359375,8.494140625,0.10703125000000001,4259.0,0.6666666666666666,0.3454545454545454
0.7712890625,0.1572265625,5.77734375,8.669921875,0.18671875,4260.0,0.6506965681277608,0.4405708991615913
0.8123046875,0.1572265625,5.77734375,8.669921875,0.18671875,4261.0,0.5977011494252874,0.4671467858794821
0.7712890625,0.12207031250000001,5.77734375,8.669921875,0.18671875,4262.0,0.4551282051282051,0.5993904761008428
0.7712890625,0.1572265625,5.68359375,8.669921875,0.18671875,4263.0,0.8166666666666668,0.2234640522875817
0.7712890625,0.1572265625,5.77734375,7.244140625,0.18671875,4264.0,0.6610169491525424,0.3455523221929132
0.7712890625,0.1572265625,5.77734375,8.669921875,0.40703124999999996,4265.0,0.6506965681277608,0.4405708991615913
0.7712890625,0.12207031250000001,5.68359375,7.244140625,0.40703124999999996,4266.0,0.6610169491525424,0.3455523221929132
0.8123046875,0.1572265625,5.68359375,7.244140625,0.40703124999999996,4267.0,0.6438746438746439,0.3574793376773575
0.8123046875,0.12207031250000001,5.77734375,7.244140625,0.40703124999999996,4268.0,0.6461079723791588,0.3574094251636624
0.8123046875,0.12207031250000001,5.68359375,8.669921875,0.40703124999999996,4269.0,0.5980430871835374,0.4316154043474243
0.8123046875,0.12207031250000001,5.68359375,7.244140625,0.18671875,4270.0,0.8166666666666668,0.2234640522875817
0.8123046875,0.12207031250000001,5.68359375,7.244140625,0.40703124999999996,4271.0,0.6461079723791588,0.3574094251636624
0.8025390625,0.0634765625,4.65234375,8.357421875,0.11171875,4272.0,0.6440677966101694,0.36878025952950483
0.7185546875,0.0634765625,4.65234375,8.357421875,0.11171875,4273.0,0.7701149425287356,0.30098257322951427
0.8025390625,0.17832031250000002,4.65234375,8.357421875,0.11171875,4274.0,0.3847985172402774,0.5842993971443511
0.8025390625,0.0634765625,3.80859375,8.357421875,0.11171875,4275.0,0.3847985172402774,0.5842993971443511
0.8025390625,0.0634765625,4.65234375,8.806640625,0.11171875,4276.0,0.23668261562998402,0.6431695055821371
0.8025390625,0.0634765625,4.65234375,8.357421875,0.33203125,4277.0,0.23668261562998402,0.6431695055821371
0.8025390625,0.17832031250000002,3.80859375,8.806640625,0.33203125,4278.0,0.23668261562998402,0.6431695055821371
0.7185546875,0.0634765625,3.80859375,8.806640625,0.33203125,4279.0,0.23668261562998402,0.6431695055821371
0.7185546875,0.17832031250000002,4.65234375,8.806640625,0.33203125,4280.0,0.7297474889702432,0.32925612577507035
0.7185546875,0.17832031250000002,3.80859375,8.357421875,0.33203125,4281.0,0.3847985172402774,0.5842993971443511
0.7185546875,0.17832031250000002,3.80859375,8.806640625,0.11171875,4282.0,0.6979351032448378,0.3458486030392675
0.7185546875,0.17832031250000002,3.80859375,8.806640625,0.33203125,4283.0,0.3847985172402774,0.5842993971443511
0.9275390625,0.1384765625,3.15234375,7.107421875,0.41171875,4284.0,0.6369047619047619,0.37541153479467704
0.8435546875,0.1384765625,3.15234375,7.107421875,0.41171875,4285.0,0.6214689265536723,0.40497942236508855
0.9275390625,0.10332031250000001,3.15234375,7.107421875,0.41171875,4286.0,0.6198938177350709,0.42010743480429874
0.9275390625,0.1384765625,5.30859375,7.107421875,0.41171875,4287.0,0.6198938177350709,0.42010743480429874
0.9275390625,0.1384765625,3.15234375,7.556640625,0.41171875,4288.0,0.7701149425287356,0.30098257322951427
0.9275390625,0.1384765625,3.15234375,7.107421875,0.6320312499999999,4289.0,0.4551282051282051,0.5993904761008428
0.9275390625,0.10332031250000001,5.30859375,7.556640625,0.6320312499999999,4290.0,0.5818452380952381,0.43748735072938494
0.8435546875,0.1384765625,5.30859375,7.556640625,0.6320312499999999,4291.0,0.6606060606060606,0.33963396339633967
0.8435546875,0.10332031250000001,3.15234375,7.556640625,0.6320312499999999,4292.0,0.6440677966101694,0.36878025952950483
0.8435546875,0.10332031250000001,5.30859375,7.107421875,0.6320312499999999,4293.0,0.6473429951690821,0.3513510686565176
0.8435546875,0.10332031250000001,5.30859375,7.556640625,0.41171875,4294.0,0.6440677966101694,0.36878025952950483
0.8435546875,0.10332031250000001,5.30859375,7.556640625,0.6320312499999999,4295.0,0.6440677966101694,0.36878025952950483
0.8650390625,0.1009765625,5.40234375,8.982421875,0.5617187499999999,4296.0,0.6610169491525424,0.3455523221929132
0.9060546875,0.1009765625,5.40234375,8.982421875,0.5617187499999999,4297.0,0.6540880503144654,0.36786229676324783
0.8650390625,0.14082031250000002,5.40234375,8.982421875,0.5617187499999999,4298.0,0.5977011494252874,0.4671467858794821
0.8650390625,0.1009765625,4.55859375,8.982421875,0.5617187499999999,4299.0,0.4551282051282051,0.5993904761008428
